"CORP","Quarterly Data","Current Ratio","Long-term Debt / Capital","Debt/Equity Ratio","Gross Margin","Operating Margin","EBIT Margin","EBITDA Margin","Pre-Tax Profit Margin","Net Profit Margin","Asset Turnover","Inventory Turnover Ratio","Receiveable Turnover","Days Sales In Receivables","ROE - Return On Equity","Return On Tangible Equity","ROA - Return On Assets","ROI - Return On Investment","Book Value Per Share","Operating Cash Flow Per Share","Free Cash Flow Per Share","Basic EPS","SH LOG10","Bin"
"AMAT","3/31/2017","2.3881","0.289","0.4065","44.0818","24.6187","24.6187","0","23.5204","21.446","0.215","0.8036","1.3837","65.0427","9.1453","18.2882","4.6117","6.502","7.1176","0.7273","0.6685","0.65","0.081150658250567","0"
"AMAT","6/30/2017","2.9334","0.3923","0.6456","45.1213","26.5087","26.5087","0","25.6063","23.2375","0.1944","0.7459","1.4893","60.4315","10.0341","18.7614","4.5175","6.0974","7.6391","0.8394","0.7685","0.76","0.026105581835173","0"
"AMAT","9/30/2017","2.9126","0.3783","0.6084","45.406","27.3237","27.3237","0","26.1218","24.7062","0.1962","0.7107","1.6581","54.2789","10.6127","18.8853","4.8485","6.5982","8.1764","1.2773","1.2029","0.86","0.10069915194305","0"
"AMAT","12/31/2017","3.1392","0.362","0.5673","45.2058","28.2325","28.2325","0","28.063","25.8354","0.2127","0.7724","1.7665","50.9492","11.413","19.1596","5.4946","7.2818","8.8198","0.6514","0.5372","1.01","-0.008163520777942","0"
"AMAT","3/31/2018","2.9618","0.3841","0.6237","46.1356","28.8942","28.8942","0","28.1332","3.9239","0.2139","0.7248","1.9271","46.7016","1.9398","3.4548","0.8391","1.1947","8.101","1.3688","1.1793","0.16","0.036562066231792","0"
"AMAT","6/30/2018","2.5963","0.4297","0.7535","44.9006","28.2158","28.2158","0","27.5388","24.0227","0.2475","0.7221","1.7182","52.3804","15.6206","32.7284","5.9466","8.9083","6.9861","0.6283","0.5063","1.07","-0.080604950042349","0"
"AMAT","9/30/2018","2.5194","0.4375","0.7777","44.7862","26.2614","26.2614","0","25.877","24.4113","0.2327","0.6243","1.4441","62.321","14.8865","31.8096","5.6814","8.3739","6.943","0.6994","0.5562","1.02","-0.07739843211666","0"
"AMAT","12/31/2018","2.7037","0.4368","0.7756","44.0809","23.7031","23.7031","0","23.2775","20.1383","0.2132","0.5649","1.6182","55.6185","11.0592","23.1924","4.2931","6.2284","7.0786","0.9945","0.843","0.75","-0.072070819121715","0"
"AMAT","3/31/2019","2.7238","0.3928","0.6469","44.3645","24.194","24.194","0","23.6611","20.5436","0.1983","0.5639","1.5356","58.6091","9.3921","16.6092","4.0746","5.7031","8.6502","0.8642","0.7264","0.81","0.083274008263461","0"
"AMAT","6/30/2019","2.7911","0.3931","0.6476","43.2326","21.9271","21.9271","0","21.4467","18.8189","0.1885","0.5464","1.5632","57.5756","8.121","14.425","3.5473","4.929","8.7618","0.8594","0.7325","0.71","0.053990345193431","0"
"AMAT","9/30/2019","2.6531","0.3956","0.6545","43.7114","22.5154","22.5154","0","21.954","16.0303","0.1894","0.5665","1.5011","59.9579","7.0355","12.5577","3.0364","4.2523","8.7835","0.8602","0.7577","0.61","0.045757507967267","0"
"AMAT","12/31/2019","2.295","0.3646","0.6468","43.5269","23.0155","23.0155","0","22.3761","18.5935","0.1973","0.6102","1.482","60.7272","8.4977","14.9818","3.6691","5.3996","8.9672","0.8522","0.7527","0.76","0.087513969031758","0"
"AMAT","3/31/2020","2.357","0.3525","0.6136","44.642","25.036","25.036","0","24.147","21.432","0.2106","0.6636","1.5536","57.9313","10.3002","17.4253","4.5126","6.6697","9.4233","1.0647","0.9547","0.97","-0.12455944720836","0"
"AMAT","6/30/2020","2.6726","0.4078","0.7552","44.2002","23.5532","23.5532","0","22.1885","19.0801","0.1814","0.5928","1.5074","59.7043","8.3666","13.8127","3.4609","4.9544","9.8408","0.6926","0.6152","0.82","0.12034122752777","0"
"AMAT","9/30/2020","2.8583","0.3627","0.5692","44.4824","25.2105","25.2105","0","23.6633","19.1354","0.2076","0.6174","1.5663","57.4608","8.7888","14.163","3.9724","5.6007","10.4808","0.9423","0.8477","0.92","-0.0072444461212332","0"
"AMAT","12/31/2020","2.9982","0.3399","0.515","45.4352","27.3678","27.3678","0","26.5145","24.1254","0.2097","0.6552","1.5822","56.8835","10.692","16.2523","5.0597","7.0573","11.5733","1.4217","1.2465","1.24","0.16185894455244","0"
"MU","3/31/2005","2.6426","0.1333","0.2018","27.0663","9.6643","9.6643","0","9.2897","9.0145","0.1619","1.2673","1.3941","64.56","1.9952","2.0897","1.4594","1.7291","9.6272","0.8553","-0.0823","0.18","0","1"
"MU","6/30/2005","2.6712","0.1529","0.2235","8.2148","-12.3411","-12.3411","0","-12.8249","-12.1324","0.1304","1.1704","1.4335","62.7832","-2.2084","-2.3136","-1.5817","-1.8706","9.4188","0.5847","0.1601","-0.2","-0.0054947966710134","1"
"MU","9/30/2005","2.9888","0.1485","0.1996","22.4555","3.6418","3.6419","0","3.4669","3.4272","0.1571","1.2649","1.5839","56.8225","0.7371","0.7736","0.5383","0.6276","9.4888","0.3221","0.2342","0.07","0.11482589888018","1"
"MU","12/31/2005","3.0102","0.1396","0.1869","22.8341","4.5521","4.5521","0","4.6256","4.6256","0.17","1.5404","1.6913","53.2137","1.0636","1.1116","0.7866","0.9151","9.5788","0.601","0.2277","0.1","0.0003264145075893","1"
"MU","3/31/2006","3.5574","0.043","0.0662","19.2653","15.3469","15.3469","0","16.3265","15.7551","0.1306","1.4417","1.3219","68.0841","2.7753","2.8795","2.0581","2.6561","10.2934","1.2266","0.987","0.29","0.043729754526805","1"
"MU","6/30/2006","3.5347","0.0456","0.0733","25.0762","3.5823","3.5823","0","5.9451","6.7073","0.1274","1.2292","1.6284","55.2691","1.2417","1.2794","0.8543","1.1851","10.4448","0.5179","0.0782","0.12","0.0099171618632017","1"
"MU","9/30/2006","3.071","0.0475","0.0704","23.598","3.8602","3.8602","0","6.7007","4.6613","0.1123","1.0893","1.4362","62.6657","0.7888","0.8859","0.5237","0.7513","10.8273","0.4389","-0.3151","0.08","0.062724276417918","1"
"MU","12/31/2006","2.521","0.0471","0.0686","28.8889","7.1895","7.1895","0","10","7.5163","0.117","0.9767","1.5361","58.5882","1.3891","1.561","0.8796","1.3237","10.9743","0.5503","-0.8068","0.15","-0.095663829995457","1"
"MU","3/31/2007","2.5481","0.0719","0.0996","25.0175","-2.3826","-2.3826","0","0.1402","-3.644","0.1067","0.8275","1.5133","59.4744","-0.6304","-0.7113","-0.3888","-0.5851","10.9143","0.3811","-1.0275","-0.07","-0.062818484002029","1"
"MU","6/30/2007","2.8471","0.1952","0.2947","8.1917","-15.0696","-15.0696","0","-13.6785","-17.388","0.0898","0.8199","1.5423","58.3539","-2.8528","-3.2323","-1.5607","-2.2959","10.4243","0.0986","-0.7751","-0.29","0.015884136709037","1"
"MU","9/30/2007","2.5834","0.204","0.3109","12.039","-11.2039","-11.2039","0","-10.1601","-10.9951","0.097","0.8251","1.4457","62.2547","-2.0382","-2.3113","-1.0663","-1.6223","10.2283","0.1883","-0.7348","-0.21","-0.052628092207493","1"
"MU","12/31/2007","2.5119","0.2051","0.2956","0.3257","-16.9381","-16.9381","0","-16.4169","-17.0684","0.1059","1.0603","1.4386","62.5603","-3.4929","-3.9733","-1.8071","-2.7763","9.8632","0.3576","-0.5506","-0.34","-0.18498497221566","1"
"MU","3/31/2008","2.5023","0.2429","0.3571","-3.1641","-56.8065","-56.8065","0","-57.0272","-57.1744","0.0986","0.9676","1.5201","59.2053","-11.5316","-12.3373","-5.6366","-8.7303","8.8565","0.3648","-0.2443","-1.01","-0.084363675441625","1"
"MU","6/30/2008","2.3145","0.2491","0.372","3.2043","-15.02","-15.02","0","-15.4206","-15.7543","0.11","0.9979","1.5055","59.7797","-3.6263","-3.8848","-1.7333","-2.723","8.5519","0.2804","-0.3166","-0.3","0.0021769192542746","1"
"MU","9/30/2008","2.3648","0.284","0.4412","-4.4859","-23.3264","-23.3264","0","-26.8461","-26.225","0.1079","1.1727","1.4041","64.0994","-6.3127","-6.7079","-2.9039","-4.5196","8.1172","0.315","-0.6024","-0.49","-0.17069622716898","1"
"MU","12/31/2008","1.8575","0.3151","0.5226","-32.0257","-47.9315","-47.9315","0","-50.8559","-51.2126","0.1106","2.0963","1.3598","66.184","-13.3297","-14.2495","-5.7668","-9.1295","7.1799","0.4642","0.1229","-0.93","-0.18585109634484","1"
"MU","3/31/2009","1.5412","0.349","0.6105","-26.8882","-71.3998","-71.3998","0","-75.8308","-76.8379","0.0862","1.4668","1.5183","59.2749","-17.1658","-18.6697","-7.0623","-11.1752","6.099","0.4377","0.3048","-0.99","0.18692210670736","1"
"MU","6/30/2009","1.714","0.3694","0.6651","9.6745","-22.2423","-22.2423","0","-26.4919","-27.2152","0.0948","1","1.4747","61.0307","-7.1109","-7.6923","-2.8635","-4.4838","5.5468","0.142","0.0924","-0.37","0.095624483262605","1"
"MU","9/30/2009","1.7674","0.2553","0.4039","12.98","-3.7634","-3.7634","0","-7.1429","-7.6805","0.1136","1.1479","1.6316","55.1613","-1.6429","-1.7286","-0.9949","-1.2234","8.176","0.4623","0.4091","-0.06","0.20966333554392","1"
"MU","12/31/2009","1.6811","0.2321","0.3894","25.4598","11.5517","11.5517","0","12.1839","11.7241","0.1484","1.2507","1.5949","56.431","2.8487","2.9895","1.7227","2.1876","8.3443","0.3258","0.2948","0.24","0.10985006581408","1"
"MU","3/31/2010","1.8198","0.2119","0.3665","32.7384","21.1627","21.1627","0","18.8679","18.613","0.1641","1.227","1.8293","49.1994","5.1092","5.341","3.171","4.0268","8.671","0.7982","0.7109","0.43","-0.0078851618087525","1"
"MU","6/30/2010","2.1923","0.1535","0.2502","37.0629","23.6014","23.6014","0","40.9965","41.0402","0.1591","0.8243","1.4592","61.6783","10.1405","10.5194","6.6773","8.5837","9.5251","0.8","0.7439","1.06","-0.086871066145088","1"
"MU","9/30/2010","2.3438","0.1438","0.2404","31.3277","17.3686","17.3686","0","16.0449","13.7184","0.1697","0.9672","1.6283","55.2708","3.6573","3.7817","2.4433","3.1315","9.8703","1.0226","0.7002","0.36","-0.070972425524524","1"
"MU","12/31/2010","2.0968","0.1189","0.1817","23.2682","17.3179","17.3179","0","10.9236","6.8828","0.1541","0.9133","1.6535","54.4316","1.721","1.7765","1.1767","1.5165","10.0261","0.7098","0.2919","0.16","0.046239103564734","1"
"MU","3/31/2011","2.183","0.117","0.1747","19.2734","7.9309","7.9309","0","7.0004","3.1901","0.1568","0.931","1.6202","55.5472","0.7529","0.777","0.5209","0.6648","9.953","0.7758","0.14","0.07","0.1553890496171","1"
"MU","6/30/2011","2.3358","0.1215","0.1567","22.3469","11.0799","11.0799","0","10.5189","3.5063","0.1468","0.8032","1.4308","62.9032","0.7675","0.8014","0.5285","0.6743","9.993","0.5591","0.1172","0.07","-0.18566182003681","1"
"MU","9/30/2011","2.3516","0.1589","0.2031","15","-2.1028","-2.1028","0","-3.6449","-6.3084","0.1451","0.8745","1.4295","62.9579","-1.3601","-1.4198","-0.9084","-1.144","10.0091","0.4208","-0.4886","-0.13","-0.17147106141894","1"
"MU","12/31/2011","2.717","0.1689","0.2183","14.5933","-3.9234","-3.9234","0","-5.5024","-8.9474","0.1471","0.8512","1.5112","59.555","-1.926","-2.009","-1.3159","-1.6008","9.8299","0.4117","-0.2894","-0.19","0.096220108999744","1"
"MU","3/31/2012","2.6922","0.1879","0.2474","10.453","-10.1543","-10.1543","0","-9.9552","-14.0368","0.1421","0.8645","1.6189","55.5948","-3.0131","-3.1477","-1.9945","-2.4471","9.4593","0.5834","0.2253","-0.29","0.10983437343338","1"
"MU","6/30/2012","2.5861","0.257","0.3769","10.7735","-8.6556","-8.6556","0","-11.1879","-14.733","0.1517","1.0232","1.6294","55.2348","-3.7709","-3.9506","-2.2353","-2.8016","8.5321","0.6903","0.4166","-0.32","-0.10845565963452","1"
"MU","9/30/2012","2.5671","0.2652","0.3875","11.1564","-7.0301","-7.0301","0","-9.9847","-12.379","0.137","0.9625","1.5229","59.0983","-2.8751","-3.0077","-1.689","-2.1126","8.2706","0.4478","0.0663","-0.24","-0.023328175255723","1"
"MU","12/31/2012","2.486","0.2791","0.4196","11.8321","-5.289","-5.289","0","-11.4504","-14.9946","0.1304","0.8831","1.6102","55.8942","-3.3594","-3.5135","-1.9549","-2.4218","8.0176","0.2327","-0.1953","-0.27","0.025388073893322","1"
"MU","3/31/2013","2.5338","0.2931","0.4587","17.6131","-1.1068","-1.1068","0","-11.309","-13.7632","0.1494","0.9948","1.6949","53.0991","-3.5678","-3.73","-2.0414","-2.522","7.7538","0.2299","-0.0911","-0.28","0.19704128340564","1"
"MU","6/30/2013","2.5132","0.2893","0.4515","23.9862","6.428","6.428","0","2.2433","1.855","0.1649","1.0173","1.5422","58.3563","0.5358","0.5588","0.3059","0.3808","7.7568","0.5823","0.4106","0.04","0.15711564910997","1"
"MU","9/30/2013","2.1602","0.3079","0.6033","24.9033","7.281","7.281","0","59.0222","60.0774","0.1487","0.806","1.2207","73.7285","17.0898","17.7755","8.9445","11.8274","9.5843","0.6684","0.2249","1.67","0.086046689726142","1"
"MU","12/31/2013","2.076","0.2957","0.5719","31.6922","13.6319","13.6319","0","9.2776","8.857","0.2042","1.1228","1.4268","63.0802","3.7552","3.8965","1.9248","2.6447","9.5898","1.26","0.7007","0.34","0.09516638116717","1"
"MU","3/31/2014","1.8833","0.305","0.6609","34.1612","21.159","21.159","0","16.3136","17.7989","0.1992","1.0983","1.4533","61.9284","7.3775","7.6573","3.5945","5.1273","9.3869","1.1522","0.684","0.69","0.036555479001255","1"
"MU","6/30/2014","2.0389","0.2831","0.5359","34.3546","21.0698","21.0698","0","18.659","20.2411","0.1943","1.0324","1.4667","61.3636","7.5348","7.7844","3.9327","5.4014","9.9972","1.2449","0.7598","0.76","0.14384069181853","1"
"MU","9/30/2014","2.1384","0.3002","0.569","32.7656","19.5884","19.5884","0","22.3563","27.2061","0.1886","1.1576","1.4546","61.8737","9.955","10.375","5.1347","6.966","10.7754","1.1","0.0191","1.08","0.016931901166194","1"
"MU","12/31/2014","2.1887","0.2717","0.4666","35.8189","23.7262","23.7262","0","20.8397","21.9331","0.2029","1.1989","1.7172","52.4098","8.0205","8.3202","4.445","5.8412","11.6214","1.3322","0.7724","0.94","0.0094047526786613","1"
"MU","3/31/2015","2.4073","0.2961","0.5112","33.7254","20.5233","20.5233","0","18.579","22.4196","0.1749","1.1615","1.5089","59.6471","7.0614","7.3041","3.9256","4.9705","12.2488","1.0569","0.3377","0.87","-0.1107423082016","1"
"MU","6/30/2015","2.1919","0.3257","0.569","31.1965","16.3769","16.3769","0","13.6777","12.7433","0.1533","1.1134","1.5229","59.0968","3.6765","3.7991","1.9534","2.479","12.3315","1.1818","0.5326","0.46","-0.15836887929683","1"
"MU","9/30/2015","2.2013","0.3225","0.5582","26.9444","11.8611","11.8611","0","9.8611","13.0833","0.1491","1.1239","1.436","62.675","3.5577","3.6826","1.9509","2.4104","12.7421","0.8804","-0.6282","0.44","-0.099569085093411","1"
"MU","12/31/2015","2.1143","0.3242","0.5589","25.3433","6.9254","6.9254","0","4.2687","6.1493","0.1374","1.0271","1.507","59.7224","1.5518","1.6171","0.8447","1.0487","12.8261","1.0323","0.1198","0.2","-0.024448560009697","1"
"MU","3/31/2016","1.9961","0.3304","0.5784","19.7342","-0.1704","-0.1704","0","-3.272","-3.3061","0.1182","0.903","1.4788","60.8589","-0.7251","-0.7543","-0.3868","-0.4855","12.7666","0.7853","-0.4345","-0.09","-0.13111657167491","1"
"MU","6/30/2016","2.2467","0.4063","0.7389","17.1843","-0.9317","-0.9317","0","-5.521","-7.4189","0.1073","0.8219","1.398","64.3789","-1.6495","-1.7141","-0.7963","-0.9794","12.569","0.3755","-1.2509","-0.21","0.11867175222065","1"
"MU","9/30/2016","1.9638","0.4145","0.7666","17.9981","-0.9947","-0.9947","0","-5.2223","-5.2844","0.1168","0.9131","1.5556","57.8552","-1.315","-1.3754","-0.6173","-0.7699","12.4308","0.8648","-0.9914","-0.17","0.11131334716071","1"
"MU","12/31/2016","1.7137","0.3929","0.7348","25.466","9.0428","9.0428","0","5.3652","4.534","0.1426","1.076","1.6184","55.6096","1.367","1.4148","0.6466","0.8299","11.9927","1.0431","-0.1155","0.17","0.090908768752126","1"
"MU","3/31/2017","1.9099","0.4282","0.8228","36.6609","22.4613","22.4613","0","19.901","19.2341","0.1437","0.9813","1.6077","55.9789","5.9068","6.6124","2.7631","3.3773","13.6845","1.1491","0.2146","0.81","0.12005729294422","1"
"MU","6/30/2017","2.1433","0.3818","0.6858","46.8739","35.2677","35.2677","0","31.2073","29.5904","0.1673","0.9651","1.5917","56.5451","9.6774","10.7045","4.9509","5.9828","15.3324","2.0134","1.1592","1.49","0.014191975176815","1"
"MU","9/30/2017","2.3354","0.3369","0.5729","50.7006","40.7625","40.7625","0","37.8136","38.5793","0.1737","0.9689","1.6329","55.1173","12.1674","13.268","6.7042","8.068","17.509","2.8594","1.7044","2.2","0.11963415056103","1"
"MU","12/31/2017","2.3926","0.2467","0.3874","55.0786","45.524","45.524","0","41.0407","39.365","0.1829","0.9671","1.7552","51.2774","11.4479","12.2861","7.2007","8.6234","20.2012","2.9682","1.3714","2.36","0.019329126931195","1"
"MU","3/31/2018","2.5813","0.2273","0.3512","58.0873","48.524","48.524","0","46.9732","45.0143","0.1781","0.9677","1.6568","54.3232","12.4633","13.2493","8.0241","9.63","22.9413","3.4809","1.6714","2.86","0.10311792307734","1"
"MU","6/30/2018","2.6345","0.1665","0.249","60.5746","50.699","50.699","0","47.6594","49.0317","0.1863","0.9124","1.5873","56.6987","12.9514","13.6751","9.1361","10.7955","25.4466","3.4659","1.5054","3.3","0.0024916562333875","1"
"MU","9/30/2018","2.7875","0.1023","0.1399","61.0308","51.8602","51.8602","0","51.4929","51.2441","0.1946","0.9149","1.5407","58.4147","13.0443","13.6877","9.9733","11.7096","28.565","4.2429","2.3851","3.75","-0.064236086990387","1"
"MU","12/31/2018","2.8982","0.0971","0.119","58.3218","47.5041","47.5041","0","47.681","41.6151","0.1774","0.8509","1.4605","61.6227","9.4879","9.9412","7.391","8.5666","31.017","4.0971","1.7973","2.91","-0.15395651564551","1"
"MU","3/31/2019","2.2483","0.0924","0.1761","49.0831","33.539","33.539","0","32.6307","27.7464","0.1229","0.6768","1.3213","68.1131","4.5865","4.8003","3.422","4.1628","32.0344","3.129","0.7408","1.45","0.11479535419724","1"
"MU","6/30/2019","2.7916","0.0897","0.1357","38.1788","21.0944","21.0944","0","14.9541","17.5439","0.1034","0.6035","1.4701","61.2218","2.3515","2.4579","1.8385","2.1407","32.7808","2.4781","0.2998","0.76","-0.029790647726255","1"
"MU","9/30/2019","2.5826","0.1099","0.1591","28.6448","13.347","13.347","0","13.4497","11.5195","0.0996","0.679","1.5243","59.0452","1.5937","1.6647","1.1987","1.4185","33.2459","1.8347","0.1446","0.55","0.045476027417366","1"
"MU","12/31/2019","2.5593","0.1244","0.1548","26.5552","10.07","10.07","0","10.9059","9.5451","0.1036","0.7643","1.5045","59.8192","1.3918","1.454","1.0232","1.2186","32.9422","1.7812","0.0602","0.44","0.09866998382313","1"
"MU","3/31/2020","2.7441","0.1229","0.1465","28.2468","9.1724","9.1724","0","8.9014","8.4428","0.0966","0.6609","1.5733","57.2045","1.0993","1.1477","0.8198","0.9642","33.2941","1.7598","-0.0487","0.37","-0.106751511136","1"
"MU","6/30/2020","2.8939","0.1439","0.1768","32.42","16.3295","16.3295","0","15.9985","14.7665","0.1046","0.6799","1.5093","59.6304","2.1285","2.2201","1.5479","1.8223","34.0108","1.8044","0.07","0.72","0.08810657567586","1"
"MU","9/30/2020","2.7076","0.1405","0.1704","34.148","19.105","19.105","0","18.5766","16.3144","0.1128","0.7113","1.5481","58.1374","2.5387","2.6447","1.8443","2.1821","35.0368","1.9985","-0.0081","0.89","-0.040247775360377","1"
"MU","12/31/2020","2.9059","0.1374","0.1661","30.071","15.0009","15.0009","0","14.5678","13.9096","0.1075","0.7312","1.5641","57.542","2.0122","2.0943","1.4956","1.7357","35.727","1.733","-0.6793","0.72","0.20437424238641","1"
"AMD","3/31/2005","1.643","0.356","0.6372","34.1733","-3.7221","-3.7221","0","-5.3747","-1.4204","0.1568","0.9543","1.7566","51.2362","-0.5937","-0.5937","-0.2228","-0.3824","7.4352","0.6394","-0.6791","-0.04","0","1"
"AMD","6/30/2005","1.6259","0.3586","0.6661","39.206","-0.566","-0.566","0","0.6523","0.8984","0.1621","0.8406","1.7126","52.5525","0.3976","0.3976","0.1456","0.255","7.1824","0.6336","-0.059","0.03","0.031684028729775","1"
"AMD","9/30/2005","1.565","0.3649","0.6756","41.1421","5.1701","5.1701","0","4.9512","4.991","0.1866","0.9619","1.7496","51.4414","2.5553","2.5553","0.9314","1.6229","7.3993","0.8582","0.2167","0.19","0.16235146487526","1"
"AMD","12/31/2005","1.9533","0.2836","0.4087","46.3569","11.2069","11.2068","0","6.6523","5.1724","0.2523","2.5356","1.9396","46.4024","2.8372","2.8372","1.3049","2.0326","7.6881","1.2316","0.476","0.23","0.084320868466128","1"
"AMD","3/31/2006","2.1641","0.1156","0.1398","58.4835","19.4444","19.4444","0","16.5165","13.8889","0.1654","1.6399","1.551","58.0286","3.9279","3.9279","2.2976","3.4737","9.7435","1.1556","0.5333","0.4","0.034893095396656","1"
"AMD","6/30/2006","2.226","0.1177","0.1427","56.7434","8.3882","8.3882","0","8.7993","7.3191","0.1508","1.2979","2.0531","43.8353","1.8341","1.8341","1.104","1.6183","9.9937","0.4144","-0.4893","0.18","-0.13286886226937","1"
